orderId,orderDateTime,totalAmount,id,name,quantity,amount,merchantId,name
27359,"2022-08-02 10:10:13",6.50,4910,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27360,"2022-08-02 10:10:31",3.50,3786,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27361,"2022-08-02 10:13:29",4.50,3953,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27362,"2022-08-02 10:28:33",8.80,1208,"Cube Coffee",1,9.90,38,"Cube Coffee (One Precinct)"
27364,"2022-08-02 10:33:06",15.60,4260,"(25) Cheese Crispy Chicken Rice",2,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27365,"2022-08-02 10:34:09",1.50,5667,"TEH TARIK",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27369,"2022-08-02 10:40:25",6.00,5854,"Yami XXL Crispy Chicken- Spicy",1,6.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27375,"2022-08-02 10:48:51",3.80,1707,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27378,"2022-08-02 10:56:30",8.20,5554,"Nasi Goreng Tom yam",1,6.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27379,"2022-08-02 10:58:57",3.80,2042,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27380,"2022-08-02 10:59:21",23.60,5855,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27380,"2022-08-02 10:59:21",23.60,5855,"Nasi ButterMilk chicken",2,6.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27382,"2022-08-02 11:05:26",4.42,4433,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27381,"2022-08-02 11:05:26",8.80,5027,"(29) Keju Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27383,"2022-08-02 11:10:13",4.50,5858,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27385,"2022-08-02 11:10:44",24.10,4850,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27385,"2022-08-02 11:10:44",24.10,4850,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27385,"2022-08-02 11:10:44",24.10,4850,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27385,"2022-08-02 11:10:44",24.10,4850,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27386,"2022-08-02 11:13:12",28.80,4083,"护眼明目花茶 Chrysanthemum &Chinese Herbal Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27386,"2022-08-02 11:13:12",28.80,4083,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",4,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27386,"2022-08-02 11:13:12",28.80,4083,"七仙女花茶 Seven Angels Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27387,"2022-08-02 11:18:37",8.50,3454,"日式咖喱鸡饭 + 冰柠檬红茶 Japanese Katsu Curry Chicken with Plain Rice + Ice Lemon Tea",1,8.50,247,"FM CAFE (TARUC)"
27388,"2022-08-02 11:20:54",6.50,3995,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27389,"2022-08-02 11:23:18",7.92,4515,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27390,"2022-08-02 11:27:22",32.80,4931,"(12) Deli Chicken with Indomie",2,7.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27390,"2022-08-02 11:27:22",32.80,4931,"(04) Cheese Sausage Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27390,"2022-08-02 11:27:22",32.80,4931,"(02) Chicken Ham Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27391,"2022-08-02 11:28:39",12.00,4868,"Maggie Goreng",2,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27392,"2022-08-02 11:33:29",6.80,4276,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27393,"2022-08-02 11:33:48",6.00,4272,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27394,"2022-08-02 11:36:31",8.20,4275,"(12) Deli Chicken with Indomie",1,7.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27396,"2022-08-02 11:37:06",5.69,5172,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27399,"2022-08-02 11:37:40",7.80,4306,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27398,"2022-08-02 11:37:25",5.85,5177,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27403,"2022-08-02 11:40:17",10.17,4281,"Set Nasi tomyam ayam",1,7.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27403,"2022-08-02 11:40:17",10.17,4281,"MILO AIS",1,2.30,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27403,"2022-08-02 11:40:17",10.17,4281,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27404,"2022-08-02 11:40:37",8.07,3697,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27404,"2022-08-02 11:40:37",8.07,3697,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.30,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27405,"2022-08-02 11:42:00",5.00,5861,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27402,"2022-08-02 11:39:22",6.12,4274,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27406,"2022-08-02 11:42:59",7.00,5455,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27407,"2022-08-02 11:47:36",10.00,3578,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27409,"2022-08-02 11:49:51",2.80,5862,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27408,"2022-08-02 11:49:11",59.16,5863,"NR5 - Spicy Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
27408,"2022-08-02 11:49:11",59.16,5863,"B4- Chicken teriyaki bento",1,18.90,166,"黑武士 Samurai"
27408,"2022-08-02 11:49:11",59.16,5863,"Add Ramen",1,2.00,166,"黑武士 Samurai"
27408,"2022-08-02 11:49:11",59.16,5863,"D1 - Honey lemon tea",1,5.90,166,"黑武士 Samurai"
27408,"2022-08-02 11:49:11",59.16,5863,"D3 -  Pure Plum",1,7.90,166,"黑武士 Samurai"
27410,"2022-08-02 11:50:51",6.95,3142,Mocha,1,7.90,40,"Cube Coffee (Greenlane)"
27411,"2022-08-02 11:51:00",7.80,4571,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27413,"2022-08-02 11:52:03",6.00,5869,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27412,"2022-08-02 11:52:02",5.00,5867,"(28) Mayo Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27414,"2022-08-02 11:53:35",5.50,4276,"Yami Fried Chicken Wrap",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27415,"2022-08-02 11:55:43",8.50,4951,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27417,"2022-08-02 12:01:40",22.60,4871,"(25) Cheese Crispy Chicken Rice",2,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27417,"2022-08-02 12:01:40",22.60,4871,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27416,"2022-08-02 12:01:06",8.50,5463,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27416,"2022-08-02 12:01:06",8.50,5463,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27418,"2022-08-02 12:03:24",6.00,4960,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27419,"2022-08-02 12:03:35",5.40,4979,"(01) Indomie Egg",2,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27420,"2022-08-02 12:04:36",8.00,4298,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27420,"2022-08-02 12:04:36",8.00,4298,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27422,"2022-08-02 12:05:05",6.50,4748,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27421,"2022-08-02 12:04:51",5.20,5454,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27423,"2022-08-02 12:06:55",5.20,4562,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27424,"2022-08-02 12:07:12",9.50,4974,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27425,"2022-08-02 12:09:44",8.50,5090,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27426,"2022-08-02 12:10:40",5.00,4660,"(S04) Mee Soup with Sausage",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27427,"2022-08-02 12:11:12",6.80,4984,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27429,"2022-08-02 12:12:15",8.00,3784,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27430,"2022-08-02 12:12:38",6.80,4045,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27431,"2022-08-02 12:14:37",5.50,4335,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27433,"2022-08-02 12:14:57",5.00,2833,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27432,"2022-08-02 12:14:55",6.80,5837,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27434,"2022-08-02 12:16:15",9.50,5875,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27435,"2022-08-02 12:18:47",14.00,2109,"Set Nasi tomyam ayam",2,7.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27436,"2022-08-02 12:20:25",7.00,5444,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27436,"2022-08-02 12:20:25",7.00,5444,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27440,"2022-08-02 12:24:20",5.00,5880,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27441,"2022-08-02 12:24:40",17.00,5879,"Mee Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27441,"2022-08-02 12:24:40",17.00,5879,"Nasi Goreng Pattaya",2,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27441,"2022-08-02 12:24:40",17.00,5879,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27442,"2022-08-02 12:26:02",6.80,5879,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27443,"2022-08-02 12:42:12",12.60,4248,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27443,"2022-08-02 12:42:12",12.60,4248,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27444,"2022-08-02 12:44:30",11.52,4530,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27446,"2022-08-02 12:49:39",20.80,5046,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27446,"2022-08-02 12:49:39",20.80,5046,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27446,"2022-08-02 12:49:39",20.80,5046,"(01B) Stir Fry Kimchi Noodles",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27447,"2022-08-02 12:50:40",6.80,4366,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27448,"2022-08-02 12:50:41",5.00,4853,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27450,"2022-08-02 12:54:08",22.90,4343,"脆皮鸡饭 + 冰柠檬红茶 Crispy Chicken Rice + Ice Lemon Tea",1,9.50,247,"FM CAFE (TARUC)"
27450,"2022-08-02 12:54:08",22.90,4343,"炸鸡椰浆饭 + 冰柠檬红茶 Nasi Lemak Ayam Goreng + Ice Lemon Tea",1,9.50,247,"FM CAFE (TARUC)"
27450,"2022-08-02 12:54:08",22.90,4343,"蛋酱意大利面 + 冰柠檬红茶 Spaghetti Carbonara + Ice Lemon Tea",1,8.90,247,"FM CAFE (TARUC)"
27451,"2022-08-02 12:55:09",18.20,5020,"(04) Cheese Sausage Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27451,"2022-08-02 12:55:09",18.20,5020,"(33) Sambal Tomat Chicken Rice",1,8.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27452,"2022-08-02 12:58:33",6.80,5258,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27453,"2022-08-02 12:58:37",15.90,4631,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27453,"2022-08-02 12:58:37",15.90,4631,"(02) Chicken Ham Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27453,"2022-08-02 12:58:37",15.90,4631,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27454,"2022-08-02 13:00:17",7.00,5256,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27456,"2022-08-02 13:00:57",3.40,4366,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27457,"2022-08-02 13:02:52",6.20,5883,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27458,"2022-08-02 13:06:38",8.80,5006,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27460,"2022-08-02 13:08:58",7.02,5505,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27459,"2022-08-02 13:07:48",9.00,5021,"(25) Cheese Crispy Chicken Rice",1,8.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27461,"2022-08-02 13:11:11",6.00,5884,"Yami XXL Crispy Chicken- Spicy",1,6.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27462,"2022-08-02 13:12:31",7.80,4026,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27465,"2022-08-02 13:13:01",3.50,5885,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27464,"2022-08-02 13:12:56",6.50,5886,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27466,"2022-08-02 13:13:11",5.00,4367,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27463,"2022-08-02 13:12:51",6.80,5503,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27467,"2022-08-02 13:14:14",6.00,5019,"Yami XXL Crispy Chicken- Spicy",1,6.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27468,"2022-08-02 13:15:11",6.80,5887,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27469,"2022-08-02 13:16:34",8.80,4310,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27472,"2022-08-02 13:19:11",10.30,4310,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27473,"2022-08-02 13:19:22",7.80,4355,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27471,"2022-08-02 13:18:26",8.50,5437,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27474,"2022-08-02 13:37:11",6.50,3737,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27476,"2022-08-02 13:43:30",9.80,5891,"(28) Mayo Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27477,"2022-08-02 13:46:07",15.60,5890,"(27) Spicy Dip Mayo Panggang Chicken Rice",2,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27478,"2022-08-02 13:47:18",2.45,5893,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27480,"2022-08-02 13:49:27",3.60,5893,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27481,"2022-08-02 13:55:50",4.50,3810,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27482,"2022-08-02 13:58:23",5.00,3611,"Mee Goreng Mamak Telur Mata",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
27483,"2022-08-02 14:01:59",4.42,4402,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27484,"2022-08-02 14:04:32",13.60,3620,"(30) Butter Cream Chicken Rice",2,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27485,"2022-08-02 14:16:08",4.95,2115,"Yami Fried Chicken Wrap",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27487,"2022-08-02 14:17:35",6.80,5211,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27488,"2022-08-02 14:19:55",13.00,4374,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27489,"2022-08-02 14:21:35",7.00,5894,"(30) Butter Cream Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27490,"2022-08-02 14:33:50",5.00,5664,"Mee Goreng Mamak Telur Mata",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
27491,"2022-08-02 14:47:12",5.10,4429,"Yami XXL Crispy Chicken- Spicy",1,6.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
27492,"2022-08-02 14:48:24",6.80,3672,"(25) Cheese Crispy Chicken Rice",1,8.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27495,"2022-08-02 15:07:41",12.40,5895,"浪漫玫瑰花茶 Romantic Rose Tea(Pregnant Prohibited)",1,4.60,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27495,"2022-08-02 15:07:41",12.40,5895,"七仙女花茶 Seven Angels Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27496,"2022-08-02 16:06:16",8.71,1134,"Cube Coffee",1,9.90,38,"Cube Coffee (One Precinct)"
27497,"2022-08-02 16:34:09",12.36,844,红烧猪脚,1,12.00,80,"Liang Mei Zai Soup (Sg Ara Foodcourt)"
27499,"2022-08-02 17:09:28",39.00,2708,"Pad thai",1,8.50,132,"Nuch Thai Food (Sg Ara Food Court)"
27499,"2022-08-02 17:09:28",39.00,2708,"Pataya fried rice",2,8.50,132,"Nuch Thai Food (Sg Ara Food Court)"
27499,"2022-08-02 17:09:28",39.00,2708,"Pineapple fried rice",1,8.50,132,"Nuch Thai Food (Sg Ara Food Court)"
27501,"2022-08-02 17:25:11",20.80,5901,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27501,"2022-08-02 17:25:11",20.80,5901,"兰花黑糖椰丝糕 Kuih Biru",1,2.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27501,"2022-08-02 17:25:11",20.80,5901,"茶叶蛋(已剥壳) Herbs Eggs",2,1.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27501,"2022-08-02 17:25:11",20.80,5901,"柠檬黑加仑 Lemon and Black Currant",1,7.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27502,"2022-08-02 18:00:44",41.56,5902,"NR1 - Cha shu ramen",1,18.90,166,"黑武士 Samurai"
27502,"2022-08-02 18:00:44",41.56,5902,"B3-Pork belly bento",1,18.90,166,"黑武士 Samurai"
27502,"2022-08-02 18:00:44",41.56,5902,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
27505,"2022-08-02 18:05:39",12.10,5903,"护眼明目花茶 Chrysanthemum &Chinese Herbal Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27505,"2022-08-02 18:05:39",12.10,5903,"七仙女花茶 Seven Angels Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27505,"2022-08-02 18:05:39",12.10,5903,"茶叶蛋(已剥壳) Herbs Eggs",3,1.50,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27504,"2022-08-02 20:00:00",7.99,5904,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27504,"2022-08-02 20:00:00",7.99,5904,"天香茉莉花茶 TianXiang Jasmine Tea",1,4.60,99,"洪公子花茶 Hong Gong Zi Flower Tea"
27506,"2022-08-02 18:26:15",43.56,5905,"NR1 - Cha shu ramen",2,18.90,166,"黑武士 Samurai"
27506,"2022-08-02 18:26:15",43.56,5905,"D17-Green tea hot",1,1.80,166,"黑武士 Samurai"
27507,"2022-08-02 18:46:39",43.78,5906,"NR1 - Cha shu ramen",1,18.90,166,"黑武士 Samurai"
27507,"2022-08-02 18:46:39",43.78,5906,"NR5 - Spicy Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
27508,"2022-08-02 18:59:12",11.50,639,"C07 - Chicken Maryland",1,12.50,108,"Western Delight (Bayan Baru Food Court)"
27509,"2022-08-02 19:16:40",49.50,5907,"凤凰鸭屎香玫珑蜜瓜 Phoenix Rock Melon Smoothie (L)",1,16.00,255,"汤妈妈 Tangmama Sunway"
27509,"2022-08-02 19:16:40",49.50,5907,"满料红豆沙牛乳 Royale Azuki Bean Milky Smoothie (L)",1,16.00,255,"汤妈妈 Tangmama Sunway"
27509,"2022-08-02 19:16:40",49.50,5907,"经典绿豆沙牛乳 Mung Bean Milky Smoothie  (M)",1,10.00,255,"汤妈妈 Tangmama Sunway"
27510,"2022-08-02 19:27:02",79.84,5908,"NR1 - Cha shu ramen",1,18.90,166,"黑武士 Samurai"
27510,"2022-08-02 19:27:02",79.84,5908,"NR3 - Kimchi Ramen",1,16.90,166,"黑武士 Samurai"
27510,"2022-08-02 19:27:02",79.84,5908,"B3-Pork belly bento",1,18.90,166,"黑武士 Samurai"
27510,"2022-08-02 19:27:02",79.84,5908,"D1 - Honey lemon tea",1,5.90,166,"黑武士 Samurai"
27510,"2022-08-02 19:27:02",79.84,5908,"D2 - Honey green tea",1,5.90,166,"黑武士 Samurai"
27510,"2022-08-02 19:27:02",79.84,5908,"D4 -  Ice Roasted Citrus",1,7.90,166,"黑武士 Samurai"
27511,"2022-08-02 19:28:03",22.77,2284,"B4- Chicken teriyaki bento",1,18.90,166,"黑武士 Samurai"
27511,"2022-08-02 19:28:03",22.77,2284,"D17-GREEN TEA",1,1.80,166,"黑武士 Samurai"
27512,"2022-08-02 19:41:26",18.50,4789,"满料红豆沙牛乳 Royale Azuki Bean Milky Smoothie (L)",1,16.00,241,"汤妈妈 Tangmama"
27513,"2022-08-02 19:53:17",49.06,5328,"B5-unagi bento",1,28.90,166,"黑武士 Samurai"
27513,"2022-08-02 19:53:17",49.06,5328,"D17-Green tea hot",1,1.80,166,"黑武士 Samurai"
27513,"2022-08-02 19:53:17",49.06,5328,"Ap3- Pan fried gyoza",1,13.90,166,"黑武士 Samurai"
27514,"2022-08-03 09:03:55",12.00,5664,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27514,"2022-08-03 09:03:55",12.00,5664,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27515,"2022-08-03 09:05:52",6.50,4401,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27516,"2022-08-03 09:25:14",4.80,5909,"Roti Kosong",4,1.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
27517,"2022-08-03 09:50:28",5.00,4560,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27518,"2022-08-03 09:51:52",5.85,5720,"(S03) Mee Soup with Cheese",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27519,"2022-08-03 09:52:34",1.50,5026,"KOPI O AIS",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
27520,"2022-08-03 09:54:05",8.50,4870,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27521,"2022-08-03 10:01:00",7.65,4381,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
27522,"2022-08-03 10:02:41",5.00,4384,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
